,client,site,date,accuracy cameras. m,Number of images,Flying altitude,Ground resolution,Coverage area,Tie points,Projections,Camera Model,Resolution,Pixel Size,Total (cm),Matching time,Alignment time,X error (cm),Y error (cm),Z error (cm),XY error (cm),Total (cm).1,Resolution.1,Point density,Coordinate system,RMS reprojection error,Max reprojection error,Mean key point size,Effective overlap,Accuracy,Optimization time,Depth maps generation time,Dense cloud generation time,control photoscan,accuracy cameras,camera model,resolution,number of photos,"Average camera location error, cm","fact accuracy in photoscans,cm",image overlap,fractional dem-diff,fractional dd colours,volume control,monitoring area,result
632,independent-construction,los-cerros,2019-11-29,0.05,516.0,147.0,4.1,0.8032,2237710.0,8862573.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,3.8,4800.0,537.0,1.4,1.5,0.6,2.1,2.2,14.8,45.82,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.142132 (0.644287 pix),1.06304 (43.7588 pix),4.20892,4.26451,High,70.0,982.0,745.0,normal,0.05,FC6310R (8.8 mm),5472 x 3648,516.0,4.0,2.2,good overlapping,normal,red,TRUE,True,acceptable
635,independent-construction,placer-vineyards,2019-11-29,0.05,685.0,131.0,3.74,1.032,2510503.0,12753584.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,15.9,4260.0,817.0,2.1,1.7,1.7,2.8,3.3,13.2,57.22,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.141809 (0.529179 pix),0.708126 (32.1083 pix),3.25483,5.39001,High,84.0,1431.0,650.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,685.0,16.0,3.3,good overlapping,good,white,TRUE,True,good
637,brookfield-residential-la,the-groves,2019-12-02,0.05,977.0,112.0,2.32,0.4862,2718177.0,17068966.0,senseFly Aeria X (18.5 mm),6000 x 4000,3.91 x 3.91 um,45.4,11940.0,777.0,3.2,3.0,3.6,4.4,5.6,8.66,1332.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.186031 (0.709833 pix),0.808884 (36.4039 pix),3.74866,6.83411,High,242.0,3556.0,2511.0,good,0.05,senseFly Aeria X (18.5 mm),6000 x 4000,977.0,45.0,5.6,good overlapping,good,white,TRUE,True,good
638,fivepoint,mission-village,2019-12-02,10.0,2219.0,197.0,4.44,6.562,8122908.0,33829995.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,1938.8,1495.0,2802.0,2.1,2.2,1.1,3.0,3.2,16.5,36.52,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.140971 (1.1223 pix),2.74839 (53.9472 pix),7.16035,4.50541,Medium,804.0,3350.0,2375.0,good,10.0,E90 (8.29 mm),5472 x 3648,2219.0,1939.0,3.2,good overlapping,normal,white,FALSE,True,acceptable
640,plant-construction-company,doyle-drive-phase-3a,2019-12-05,0.05,731.0,148.0,4.04,1.192,2977373.0,11700010.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,6.2,4560.0,730.0,0.6,0.7,0.8,0.9,1.2,14.4,47.92,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.1388 (0.665581 pix),1.0879 (35.1939 pix),4.18199,4.30393,High,113.0,1768.0,857.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,731.0,6.0,1.2,good overlapping,good,white,FALSE,True,good
641,lmc,sherwin-williams,2019-12-05,0.05,144.0,74.2,2.06,0.06712,623413.0,2351978.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.6,687.0,116.0,1.1,1.1,0.2,1.5,1.6,7.39,1832.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.128852 (0.651711 pix),0.729123 (33.7011 pix),4.36859,4.00739,High,16.0,247.0,86.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,144.0,5.0,1.6,good overlapping,good,white,TRUE,False,good
643,brookfield-residential-bay-area,blvd,2019-12-06,0.05,225.0,133.0,3.69,0.4112,1050827.0,4099680.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,11.0,1168.0,244.0,0.7,1.0,0.7,1.3,1.4,13.1,582.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.128982 (0.56459 pix),0.644678 (44.0855 pix),3.67878,4.16715,High,49.0,413.0,164.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,225.0,11.0,1.4,good overlapping,good,white,TRUE,True,good
647,lennar,gateway,2019-12-08,0.05,308.0,135.0,3.68,0.3752,1283166.0,5665230.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,13.7,1583.0,323.0,2.9,2.1,3.3,3.6,4.8,13.2,57.42,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.140803 (0.610405 pix),0.645333 (25.6386 pix),3.65442,4.69826,High,35.0,609.0,293.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,308.0,14.0,4.8,good overlapping,good,blue,TRUE,True,good
645,lennar,innovation-village,2019-12-08,0.05,369.0,130.0,3.5,0.4172,1908062.0,5811706.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,6.1,1209.0,433.0,2.9,2.6,1.5,3.9,4.2,12.7,62.32,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.125198 (0.679855 pix),1.1347 (37.3398 pix),4.59793,3.1818,High,40.0,520.0,256.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,369.0,6.0,4.2,good overlapping,good,white,TRUE,False,good
644,engeo,treasure-island,2019-12-08,10.0,1257.0,107.0,2.93,0.8872,4769814.0,16923587.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1847.5,5940.0,1506.0,2.6,2.0,0.8,3.2,3.3,10.9,83.52,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.161559 (0.807962 pix),4.89967 (48.1098 pix),4.38439,3.95387,High,178.0,2200.0,2721.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1257.0,1848.0,3.3,good overlapping,good,white,TRUE,True,good
649,lennar,tracy-hills,2019-12-09,0.05,312.0,136.0,3.76,0.362,1479294.0,5538061.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,8.4,1248.0,379.0,3.2,7.5,1.8,8.2,8.4,13.5,55.22,WGS 84 (EPSG::4326),0.140345 (0.725478 pix),0.605623 (47.9924 pix),4.19867,4.00202,High,11.0,577.0,322.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,312.0,8.0,8.4,good overlapping,good,white,FALSE,True,bad
648,fivepoint,mission-village,2019-12-09,10.0,2225.0,193.0,4.35,6.582,8467255.0,33874881.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,335.7,1444.0,2897.0,1.9,1.8,1.6,2.6,3.1,16.2,37.92,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.126901 (1.01268 pix),1.74065 (63.3291 pix),6.96269,4.32268,Medium,667.0,3123.0,2246.0,normal,10.0,E90 (8.29 mm),5472 x 3648,2225.0,336.0,3.1,problematic overlap,bad,red-blue,TRUE,True,acceptable
650,plant-construction-company,pier-70,2019-12-11,0.05,391.0,86.0,2.33,0.1742,1545427.0,5656009.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.8,1918.0,395.0,1.4,2.1,1.2,2.5,2.8,8.33,1442.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.1454 (0.717342 pix),0.696797 (38.8837 pix),4.46992,3.9405,High,10.0,763.0,375.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,391.0,3.0,2.8,good overlapping,good,white,TRUE,True,good
652,brookfield-residential-bay-area,blvd,2019-12-13,0.05,220.0,135.0,3.67,0.4142,992122.0,4030422.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,10.4,1902.0,210.0,1.3,1.6,1.1,2.0,2.3,13.1,582.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.139977 (0.606856 pix),0.647161 (34.1203 pix),3.95954,4.33954,High,39.0,449.0,167.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,220.0,10.0,2.3,good overlapping,normal,white,TRUE,False,good
651,engeo,treasure-island,2019-12-15,10.0,1267.0,106.0,2.9,0.8682,4764348.0,16848714.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,2031.3,5820.0,1139.0,2.6,2.2,1.2,3.4,3.6,10.9,84.92,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.162501 (0.812629 pix),2.5263 (44.6389 pix),4.35124,3.94371,High,229.0,2075.0,2960.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1267.0,2031.0,3.6,good overlapping,normal,white,TRUE,True,good
653,brookfield-residential-la,the-groves,2019-12-16,0.05,1162.0,99.2,2.04,0.452,3120477.0,20119541.0,senseFly Aeria X (18.5 mm),6000 x 4000,3.91 x 3.91 um,27.5,12180.0,936.0,3.1,1.9,2.8,3.6,4.6,7.62,1722.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.181753 (0.708353 pix),1.22404 (40.7022 pix),3.67105,7.03552,High,218.0,3960.0,2566.0,good,0.05,senseFly Aeria X (18.5 mm),6000 x 4000,1162.0,27.0,4.6,good overlapping,normal,blue,TRUE,True,good
654,legacy-partners,livermore,2019-12-17,0.05,119.0,71.1,1.91,0.04132,532883.0,1960862.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,3.7,447.0,38.0,1.6,1.3,1.5,2.1,2.5,6.94,2082.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.133366 (0.667042 pix),0.642559 (34.5805 pix),4.23126,3.88329,High,67.0,217.0,72.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,119.0,4.0,2.5,good overlapping,good,white,TRUE,True,good
655,fivepoint,mission-village,2019-12-18,10.0,2208.0,185.0,3.82,6.312,8764428.0,35417461.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,603.4,1562.0,2767.0,2.2,1.8,1.5,2.8,3.2,14.4,48.12,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.130868 (0.942839 pix),1.76365 (49.3698 pix),6.93993,4.29807,Medium,1817.0,2781.0,1993.0,good,10.0,E90 (8.29 mm),5472 x 3648,2208.0,603.0,3.2,problematic overlap,good,white,TRUE,True,acceptable
658,brookfield-residential-bay-area,blvd,2019-12-20,0.05,225.0,133.0,3.68,0.4182,1029946.0,4074756.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,10.7,1136.0,204.0,0.7,1.7,1.3,1.8,2.3,13.1,57.82,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.130545 (0.608232 pix),0.638696 (36.9601 pix),3.89808,4.23646,High,33.0,456.0,172.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,225.0,11.0,2.3,good overlapping,good,white,TRUE,True,good
657,engeo,treasure-island,2019-12-21,10.0,1304.0,106.0,2.9,0.8642,4439643.0,16036092.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1927.4,6000.0,1298.0,3.5,2.8,4.8,4.5,6.6,10.7,86.72,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.172119 (0.895322 pix),122.163 (271.987 pix),5.02904,4.00291,High,880.0,2600.0,3484.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1304.0,1927.0,6.6,good overlapping,good,white,TRUE,True,good
659,lennar,innovation-village,2019-12-21,0.05,381.0,129.0,3.53,0.4362,1770865.0,6446819.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.9,1639.0,452.0,2.9,2.7,1.6,3.9,4.2,12.7,62.22,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.13808 (0.746765 pix),0.777321 (35.9436 pix),4.63599,3.82432,High,34.0,680.0,298.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,381.0,6.0,4.2,good overlapping,good,white,TRUE,True,good
656,lennar,gateway,2019-12-21,0.05,333.0,136.0,3.68,0.4192,1349377.0,6052755.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,11.4,2014.0,330.0,2.4,3.3,3.2,4.1,5.2,13.2,57.72,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.140693 (0.65469 pix),0.754647 (32.9414 pix),4.12166,4.77327,High,48.0,681.0,321.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,333.0,11.0,5.2,good overlapping,good,white,TRUE,True,good
663,fivepoint,mission-village,2019-12-27,10.0,2350.0,193.0,5.54,6.642,7509748.0,32573462.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,728.2,1620.0,3088.0,2.9,2.7,2.4,4.0,4.7,19.9,25.32,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.171081 (1.30075 pix),2.91299 (67.3005 pix),7.19218,4.85929,Medium,1624.0,4860.0,3516.0,good,10.0,E90 (8.29 mm),5472 x 3648,2350.0,728.0,4.7,good overlapping,good,white,TRUE,True,acceptable
664,brookfield-residential-bay-area,blvd,2019-12-27,0.05,228.0,134.0,3.67,0.4162,1014373.0,4096509.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,10.7,1222.0,273.0,0.7,2.0,1.2,2.1,2.4,13.1,57.92,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.132061 (0.604376 pix),0.607723 (32.0822 pix),3.78033,4.33296,High,25.0,439.0,172.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,228.0,11.0,2.4,good overlapping,good,white,TRUE,True,good
666,lennar,glen-loma-ranch,2019-12-28,0.05,336.0,138.0,3.95,0.4512,1379695.0,5892624.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,10.0,2098.0,356.0,4.4,1.9,0.2,4.8,4.8,14.1,50.22,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.139624 (0.638142 pix),1.10252 (36.3527 pix),3.67533,4.66971,High,49.0,768.0,403.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,336.0,10.0,4.8,good overlapping,good,white,FALSE,False,bad
665,lennar,polo-ranch,2019-12-28,0.05,179.0,178.0,4.97,0.2312,585874.0,1948115.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.7,986.0,174.0,3.0,2.8,0.2,4.1,4.1,17.7,322.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.122759 (0.653214 pix),0.651653 (35.0506 pix),4.1205,3.67207,High,22.0,271.0,134.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,179.0,5.0,4.1,good overlapping,normal,red,FALSE,True,bad
667,lennar,gateway,2020-01-02,0.05,338.0,134.0,3.7,0.4152,1214720.0,6217348.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,15.7,2251.0,326.0,2.0,3.5,2.8,4.0,4.8,13.2,57.42,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.143137 (0.548144 pix),0.697489 (25.5136 pix),3.32682,5.44305,High,47.0,708.0,343.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,338.0,16.0,4.8,good overlapping,good,white,TRUE,True,good
668,lmc,sherwin-williams,2020-01-02,0.05,162.0,71.7,2.0,0.06542,745217.0,2725747.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.9,672.0,217.0,1.0,0.9,0.9,1.3,1.6,7.14,1962.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.130468 (0.627674 pix),0.703248 (29.9727 pix),4.02068,3.9042,High,17.0,268.0,137.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,162.0,5.0,1.6,good overlapping,good,white,TRUE,True,good
669,brookfield-residential-bay-area,blvd,2020-01-03,0.05,212.0,126.0,3.71,0.3772,893854.0,3819699.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,12.4,1248.0,187.0,1.5,1.6,1.6,2.2,2.8,13.1,58.62,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.137114 (0.603727 pix),0.677302 (35.2669 pix),3.71732,4.60191,High,44.0,438.0,260.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,212.0,12.0,2.8,good overlapping,good,white,TRUE,True,acceptable
670,engeo,treasure-island,2020-01-05,10.0,1267.0,106.0,2.89,0.9052,4748780.0,17574960.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,2013.3,6420.0,1027.0,3.7,2.4,2.5,4.4,5.1,10.9,84.72,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.163154 (0.78636 pix),4.63745 (47.8337 pix),4.17276,4.14237,High,125.0,2334.0,2977.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1267.0,2013.0,5.1,good overlapping,normal,blue,TRUE,True,good
673,brookfield-residential-la,the-groves,2020-01-06,0.05,1153.0,99.4,2.04,0.4422,3070040.0,19756613.0,senseFly Aeria X (18.5 mm),6000 x 4000,3.91 x 3.91 um,26.7,11760.0,872.0,3.2,2.7,3.6,4.2,5.5,7.62,1722.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.182154 (0.703683 pix),1.45589 (54.3764 pix),3.64761,7.03692,High,207.0,3780.0,2369.0,good,0.05,senseFly Aeria X (18.5 mm),6000 x 4000,1153.0,27.0,5.5,good overlapping,good,white,TRUE,False,good
676,lmc,sherwin-williams,2020-01-09,0.05,158.0,75.1,2.04,0.06562,693719.0,2625610.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.7,803.0,136.0,0.9,1.7,0.8,1.9,2.1,7.33,1862.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.12838 (0.59321 pix),0.617335 (36.5294 pix),3.85761,4.09581,High,16.0,304.0,109.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,158.0,3.0,2.1,good overlapping,good,white,TRUE,True,good
677,brookfield-residential-bay-area,blvd,2020-01-11,0.05,230.0,134.0,3.64,0.4172,970792.0,4066396.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.2,1316.0,204.0,1.1,1.8,1.3,2.1,2.5,13.0,58.92,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.130815 (0.583409 pix),0.582804 (38.1429 pix),3.65758,4.54222,High,39.0,483.0,176.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,230.0,5.0,2.5,good overlapping,normal,blue,TRUE,True,acceptable
678,engeo,treasure-island,2020-01-12,10.0,1255.0,106.0,2.89,0.8762,4537969.0,16038077.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1864.6,5100.0,1571.0,3.5,2.5,2.9,4.3,5.2,10.7,87.32,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.167869 (0.850507 pix),2.32604 (45.5644 pix),4.58911,3.90373,High,205.0,1914.0,3026.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1255.0,1865.0,5.2,good overlapping,normal,red,TRUE,True,acceptable
681,brookfield-residential-la,the-groves,2020-01-13,0.05,1164.0,98.2,2.02,0.4522,3275157.0,20455370.0,senseFly Aeria X (18.5 mm),6000 x 4000,3.91 x 3.91 um,38.2,12360.0,901.0,3.2,2.9,3.5,4.3,5.6,7.55,1762.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.182176 (0.697882 pix),1.23071 (48.6191 pix),3.71836,6.76446,High,221.0,3840.0,2498.0,good,0.05,senseFly Aeria X (18.5 mm),6000 x 4000,1164.0,38.0,5.6,good overlapping,good,white,TRUE,True,good
684,brookfield-residential-bay-area,blvd,2020-01-17,0.05,228.0,135.0,3.64,0.4232,1034275.0,4102074.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.8,1262.0,190.0,1.5,1.7,1.3,2.2,2.6,13.0,58.82,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.132262 (0.631943 pix),0.545171 (42.0712 pix),3.99605,4.26062,High,58.0,467.0,171.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,228.0,5.0,2.6,good overlapping,good,white,TRUE,True,good
686,lmc,sherwin-williams,2020-01-17,0.05,162.0,73.4,1.99,0.06522,728444.0,2673018.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.7,728.0,168.0,1.4,2.0,1.0,2.4,2.6,7.11,1982.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.129263 (0.648562 pix),0.608134 (32.439 pix),4.12977,3.97077,High,21.0,300.0,160.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,162.0,3.0,2.6,good overlapping,good,white,TRUE,True,good
685,lennar,gateway,2020-01-18,0.05,329.0,135.0,3.64,0.3012,893886.0,3855293.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.5,1975.0,545.0,2.7,2.4,2.7,3.6,4.5,13.1,58.52,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.134327 (0.543381 pix),0.557179 (24.9608 pix),3.40567,4.85135,High,48.0,623.0,314.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,329.0,5.0,4.5,good overlapping,good,white,TRUE,True,good
688,lennar,innovation-village,2020-01-18,0.05,407.0,130.0,3.51,0.432,1926171.0,6720462.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,3.0,1701.0,420.0,3.4,3.5,1.5,4.9,5.1,12.6,63.32,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.133741 (0.710842 pix),0.701983 (32.8967 pix),4.30965,3.71719,High,53.0,728.0,339.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,407.0,3.0,5.1,good overlapping,good,white,TRUE,False,good
696,fivepoint,mission-village,2020-01-20,10.0,2284.0,202.0,5.95,6.492,6009753.0,33211517.0,E90 (8.29 mm),5472 x 3648,2.4 x 2.4 um2.,541.1,2175.0,3232.0,2.3,2.9,4.3,3.7,5.6,21.2,22.22,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.162875 (1.20649 pix),7.12772 (61.2229 pix),7.08794,6.3714,Medium,1296.0,5820.0,4200.0,good,10.0,E90 (8.29 mm),5472 x 3648,2284.0,541.0,5.6,good overlapping,normal,blue,TRUE,True,acceptable
695,rmv-realty-inc,pa3-phase-1-grading,2020-01-20,0.05,2823.0,98.6,2.73,1.662,8672303.0,46871182.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,11.0,19800.0,3431.0,1.7,4.4,1.0,4.7,4.8,9.71,1062.0,NAD83 / California zone 6 (ftUS) (EPSG::2230),0.146362 (0.72746 pix),0.667788 (43.1261 pix),4.30398,6.03156,High,446.0,9540.0,4740.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,2823.0,11.0,4.8,good overlapping,normal,red,FALSE,False,good
692,brookfield-residential-la,the-groves,2020-01-21,0.05,1160.0,99.4,2.03,0.4472,2828445.0,20125294.0,senseFly Aeria X (18.5 mm),6000 x 4000,3.91 x 3.91 um,28.3,15720.0,880.0,2.9,2.7,4.2,4.0,5.7,7.59,1732.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.186779 (0.685632 pix),1.25912 (45.881 pix),3.65061,7.69432,High,245.0,3840.0,2502.0,good,0.05,senseFly Aeria X (18.5 mm),6000 x 4000,1160.0,28.0,5.7,good overlapping,normal,white,FALSE,False,acceptable
707,lmc,sherwin-williams,2020-01-23,0.05,156.0,75.7,2.04,0.06522,668485.0,2531098.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.5,704.0,159.0,1.2,1.3,0.9,1.7,1.9,7.33,1862.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.132172 (0.68572 pix),0.73575 (38.1187 pix),4.34001,4.08213,High,17.0,299.0,105.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,156.0,2.0,1.9,good overlapping,good,white,TRUE,False,good
710,brookfield-residential-bay-area,blvd,2020-01-24,0.05,230.0,134.0,3.63,0.4152,975412.0,4076188.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.0,1262.0,196.0,1.0,1.0,0.9,1.4,1.7,13.0,592.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.131896 (0.608211 pix),0.559533 (37.525 pix),3.80504,4.51726,High,53.0,472.0,272.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,230.0,5.0,1.7,good overlapping,good,white,TRUE,True,good
703,engeo,treasure-island,2020-01-26,10.0,1268.0,106.0,2.88,0.8892,4882333.0,16894737.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,2017.8,5880.0,1203.0,3.2,2.6,2.5,4.1,4.8,10.7,87.52,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.159899 (0.786014 pix),4.2154 (45.5423 pix),4.34381,3.84069,High,220.0,2085.0,2799.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1268.0,2018.0,4.8,good overlapping,normal,white,TRUE,True,acceptable
726,lmc,sherwin-williams,2020-01-30,0.05,162.0,73.2,1.99,0.06362,745746.0,2629049.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,3.0,679.0,96.0,0.9,1.6,0.6,1.8,1.9,7.11,1982.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.128878 (0.642252 pix),0.630695 (28.1775 pix),4.07255,3.79881,High,13.0,293.0,110.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,162.0,3.0,1.9,good overlapping,good,white,TRUE,True,good
730,brookfield-residential-bay-area,blvd,2020-01-31,0.05,226.0,134.0,3.63,0.4122,982304.0,4019727.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.2,1152.0,186.0,1.2,0.8,1.1,1.4,1.8,13.0,592.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.12946 (0.594296 pix),0.570482 (39.0856 pix),3.81761,4.41735,High,75.0,454.0,167.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,226.0,5.0,1.8,good overlapping,good,white,TRUE,True,good
729,engeo,treasure-island,2020-02-01,10.0,1277.0,106.0,2.89,0.832,3861280.0,13557790.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1986.5,4980.0,952.0,2.4,2.4,2.3,3.3,4.1,10.7,86.92,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.168693 (0.930707 pix),2.92981 (47.1804 pix),4.80003,3.84532,High,114.0,2111.0,2699.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1277.0,1986.0,4.1,good overlapping,good,red,TRUE,True,good
728,lennar,innovation-village,2020-02-01,0.05,378.0,129.0,3.5,0.4282,1819986.0,6205168.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.9,1449.0,395.0,3.1,2.4,1.3,3.9,4.1,12.5,63.52,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.131878 (0.719243 pix),0.710065 (35.7036 pix),4.41867,3.61779,High,46.0,640.0,285.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,378.0,3.0,4.1,good overlapping,good,white,TRUE,True,good
727,lennar,gateway,2020-02-01,0.05,332.0,135.0,3.65,0.3982,1237268.0,5614102.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.7,1839.0,497.0,2.7,4.7,2.3,5.4,5.9,13.1,58.52,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.136468 (0.570284 pix),0.799803 (33.7594 pix),3.55618,4.93103,High,51.0,580.0,286.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,332.0,6.0,5.9,good overlapping,good,white,TRUE,True,good
